,날짜,종가,등락율
3255,2013-02-26,30540,-0.2
3256,2013-02-27,30540,0.0
3257,2013-02-28,30880,1.11
3258,2013-03-04,30780,-0.32
3259,2013-03-05,31000,0.71
3260,2013-03-06,31200,0.65
3261,2013-03-07,30400,-2.56
3262,2013-03-08,29980,-1.38
3263,2013-03-11,30160,0.6
3264,2013-03-12,29880,-0.93
3265,2013-03-13,30540,2.21
3266,2013-03-14,30400,-0.46
3267,2013-03-15,29600,-2.63
3268,2013-03-18,28900,-2.36
3269,2013-03-19,29500,2.08
3270,2013-03-20,29200,-1.02
3271,2013-03-21,29140,-0.21
3272,2013-03-22,29100,-0.14
3273,2013-03-25,29900,2.75
3274,2013-03-26,30180,0.94
3275,2013-03-27,30080,-0.33
3276,2013-03-28,30200,0.4
3277,2013-03-29,30540,1.13
3278,2013-04-01,30240,-0.98
3279,2013-04-02,30500,0.86
3280,2013-04-03,30420,-0.26
3281,2013-04-04,30120,-0.99
3282,2013-04-05,30100,-0.07
3283,2013-04-08,30400,1.0
3284,2013-04-09,30560,0.53
3285,2013-04-10,30420,-0.46
3286,2013-04-11,30800,1.25
3287,2013-04-12,30340,-1.49
3288,2013-04-15,30460,0.4
3289,2013-04-16,30560,0.33
3290,2013-04-17,30360,-0.65
3291,2013-04-18,29660,-2.31
3292,2013-04-19,29500,-0.54
3293,2013-04-22,30060,1.9
3294,2013-04-23,29660,-1.33
3295,2013-04-24,29720,0.2
3296,2013-04-25,29880,0.54
3297,2013-04-26,29720,-0.54
3298,2013-04-29,29620,-0.34
3299,2013-04-30,30400,2.63
3300,2013-05-02,30560,0.53
3301,2013-05-03,30700,0.46
3302,2013-05-06,30280,-1.37
3303,2013-05-07,29860,-1.39
3304,2013-05-08,29760,-0.33
3305,2013-05-09,30300,1.81
3306,2013-05-10,29520,-2.57
3307,2013-05-13,29540,0.07
3308,2013-05-14,30000,1.56
3309,2013-05-15,30000,0.0
3310,2013-05-16,30160,0.53
3311,2013-05-20,29940,-0.73
3312,2013-05-21,29840,-0.33
3313,2013-05-22,30180,1.14
3314,2013-05-23,29680,-1.66
3315,2013-05-24,29720,0.13
3316,2013-05-27,29780,0.2
3317,2013-05-28,29680,-0.34
3318,2013-05-29,30240,1.89
3319,2013-05-30,30880,2.12
3320,2013-05-31,30760,-0.39
3321,2013-06-03,30640,-0.39
3322,2013-06-04,30800,0.52
3323,2013-06-05,30420,-1.23
3324,2013-06-07,28540,-6.18
3325,2013-06-10,28500,-0.14
3326,2013-06-11,27780,-2.53
3327,2013-06-12,27700,-0.29
3328,2013-06-13,27140,-2.02
3329,2013-06-14,27380,0.88
3330,2013-06-17,27320,-0.22
3331,2013-06-18,27740,1.54
3332,2013-06-19,27380,-1.3
3333,2013-06-20,26580,-2.92
3334,2013-06-21,26500,-0.3
3335,2013-06-24,26260,-0.91
3336,2013-06-25,25940,-1.22
3337,2013-06-26,25220,-2.78
3338,2013-06-27,26780,6.19
3339,2013-06-28,26840,0.22
3340,2013-07-01,26520,-1.19
3341,2013-07-02,26700,0.68
3342,2013-07-03,26020,-2.55
3343,2013-07-04,26340,1.23
3344,2013-07-05,25340,-3.8
3345,2013-07-08,24520,-3.24
3346,2013-07-09,24740,0.9
3347,2013-07-10,24960,0.89
3348,2013-07-11,26240,5.13
3349,2013-07-12,26240,0.0
3350,2013-07-15,26260,0.08
3351,2013-07-16,25960,-1.14
3352,2013-07-17,26400,1.69
3353,2013-07-18,25840,-2.12
3354,2013-07-19,25460,-1.47
3355,2013-07-22,25460,0.0
3356,2013-07-23,26140,2.67
3357,2013-07-24,26300,0.61
3358,2013-07-25,26300,0.0
3359,2013-07-26,26060,-0.91
3360,2013-07-29,25660,-1.53
3361,2013-07-30,25800,0.55
3362,2013-07-31,25600,-0.78
3363,2013-08-01,25600,0.0
3364,2013-08-02,25720,0.47
3365,2013-08-05,25480,-0.93
3366,2013-08-06,25080,-1.57
3367,2013-08-07,24440,-2.55
3368,2013-08-08,24340,-0.41
3369,2013-08-09,24600,1.07
3370,2013-08-12,24640,0.16
3371,2013-08-13,25800,4.71
3372,2013-08-14,26000,0.78
3373,2013-08-16,25900,-0.38
3374,2013-08-19,25720,-0.69
3375,2013-08-20,25380,-1.32
3376,2013-08-21,25120,-1.02
3377,2013-08-22,25100,-0.08
3378,2013-08-23,25900,3.19
3379,2013-08-26,26000,0.39
3380,2013-08-27,26080,0.31
3381,2013-08-28,26180,0.38
3382,2013-08-29,26880,2.67
3383,2013-08-30,27360,1.79
3384,2013-09-02,27020,-1.24
3385,2013-09-03,26740,-1.04
3386,2013-09-04,26800,0.22
3387,2013-09-05,27300,1.87
3388,2013-09-06,27380,0.29
3389,2013-09-09,27460,0.29
3390,2013-09-10,27920,1.68
3391,2013-09-11,28040,0.43
3392,2013-09-12,28200,0.57
3393,2013-09-13,28120,-0.28
3394,2013-09-16,28500,1.35
3395,2013-09-17,27720,-2.74
3396,2013-09-23,27200,-1.88
3397,2013-09-24,27460,0.96
3398,2013-09-25,27280,-0.66
3399,2013-09-26,27440,0.59
3400,2013-09-27,27320,-0.44
3401,2013-09-30,27340,0.07
3402,2013-10-01,27640,1.1
3403,2013-10-02,28360,2.6
3404,2013-10-04,28360,0.0
3405,2013-10-07,28720,1.27
3406,2013-10-08,28600,-0.42
3407,2013-10-10,28600,0.0
3408,2013-10-11,28860,0.91
3409,2013-10-14,28760,-0.35
3410,2013-10-15,29140,1.32
3411,2013-10-16,29000,-0.48
3412,2013-10-17,29260,0.9
3413,2013-10-18,29440,0.62
3414,2013-10-21,29280,-0.54
3415,2013-10-22,29100,-0.61
3416,2013-10-23,28840,-0.89
3417,2013-10-24,28980,0.49
3418,2013-10-25,28980,0.0
3419,2013-10-28,29640,2.28
3420,2013-10-29,29800,0.54
3421,2013-10-30,30000,0.67
3422,2013-10-31,29300,-2.33
3423,2013-11-01,30000,2.39
3424,2013-11-04,29980,-0.07
3425,2013-11-05,29700,-0.93
3426,2013-11-06,29020,-2.29
3427,2013-11-07,28740,-0.96
3428,2013-11-08,28200,-1.88
3429,2013-11-11,28560,1.28
3430,2013-11-12,29120,1.96
3431,2013-11-13,28380,-2.54
3432,2013-11-14,28480,0.35
3433,2013-11-15,29240,2.67
3434,2013-11-18,29480,0.82
3435,2013-11-19,29780,1.02
3436,2013-11-20,29400,-1.28
3437,2013-11-21,28800,-2.04
3438,2013-11-22,29000,0.69
3439,2013-11-25,29300,1.03
3440,2013-11-26,29580,0.96
3441,2013-11-27,29400,-0.61
3442,2013-11-28,29880,1.63
3443,2013-11-29,29880,0.0
3444,2013-12-02,29340,-1.81
3445,2013-12-03,29220,-0.41
3446,2013-12-04,28640,-1.98
3447,2013-12-05,28800,0.56
3448,2013-12-06,28560,-0.83
3449,2013-12-09,29080,1.82
3450,2013-12-10,28800,-0.96
3451,2013-12-11,28400,-1.39
3452,2013-12-12,28200,-0.7
3453,2013-12-13,27800,-1.42
3454,2013-12-16,28000,0.72
3455,2013-12-17,27900,-0.36
3456,2013-12-18,28020,0.43
3457,2013-12-19,28540,1.86
3458,2013-12-20,28540,0.0
3459,2013-12-23,28660,0.42
3460,2013-12-24,28300,-1.26
3461,2013-12-26,28160,-0.49
3462,2013-12-27,27920,-0.85
3463,2013-12-30,27440,-1.72
3464,2014-01-02,26180,-4.59
3465,2014-01-03,25920,-0.99
3466,2014-01-06,26140,0.85
3467,2014-01-07,26080,-0.23
3468,2014-01-08,25820,-1.0
3469,2014-01-09,25500,-1.24
3470,2014-01-10,25440,-0.24
3471,2014-01-13,25900,1.81
3472,2014-01-14,26260,1.39
3473,2014-01-15,25980,-1.07
3474,2014-01-16,26020,0.15
3475,2014-01-17,25840,-0.69
3476,2014-01-20,26320,1.86
3477,2014-01-21,26480,0.61
3478,2014-01-22,26560,0.3
3479,2014-01-23,25980,-2.18
3480,2014-01-24,26140,0.62
3481,2014-01-27,25840,-1.15
3482,2014-01-28,25660,-0.7
3483,2014-01-29,25600,-0.23
3484,2014-02-03,25440,-0.62
3485,2014-02-04,24980,-1.81
3486,2014-02-05,24740,-0.96
3487,2014-02-06,25180,1.78
3488,2014-02-07,25500,1.27
3489,2014-02-10,25540,0.16
3490,2014-02-11,26220,2.66
3491,2014-02-12,26140,-0.31
3492,2014-02-13,25960,-0.69
3493,2014-02-14,26020,0.23
3494,2014-02-17,25700,-1.23
3495,2014-02-18,25900,0.78
3496,2014-02-19,25800,-0.39
3497,2014-02-20,25720,-0.31
3498,2014-02-21,26600,3.42
3499,2014-02-24,26560,-0.15
3500,2014-02-25,26680,0.45
3501,2014-02-26,26840,0.6
3502,2014-02-27,26820,-0.07
3503,2014-02-28,26980,0.6
3504,2014-03-03,26500,-1.78
3505,2014-03-04,26300,-0.75
3506,2014-03-05,26600,1.14
3507,2014-03-06,26520,-0.3
3508,2014-03-07,26780,0.98
3509,2014-03-10,26400,-1.42
3510,2014-03-11,26440,0.15
3511,2014-03-12,25880,-2.12
3512,2014-03-13,25800,-0.31
3513,2014-03-14,25500,-1.16
3514,2014-03-17,25320,-0.71
3515,2014-03-18,25560,0.95
3516,2014-03-19,25380,-0.7
3517,2014-03-20,25240,-0.55
3518,2014-03-21,25460,0.87
3519,2014-03-24,25460,0.0
3520,2014-03-25,24940,-2.04
3521,2014-03-26,25700,3.05
3522,2014-03-27,26660,3.74
3523,2014-03-28,26700,0.15
3524,2014-03-31,26860,0.6
3525,2014-04-01,26780,-0.3
3526,2014-04-02,27140,1.34
3527,2014-04-03,27800,2.43
3528,2014-04-04,27600,-0.72
3529,2014-04-07,27940,1.23
3530,2014-04-08,27880,-0.21
3531,2014-04-09,27420,-1.65
3532,2014-04-10,27600,0.66
3533,2014-04-11,27300,-1.09
3534,2014-04-14,27400,0.37
3535,2014-04-15,27400,0.0
3536,2014-04-16,27600,0.73
3537,2014-04-17,27400,-0.72
3538,2014-04-18,27560,0.58
3539,2014-04-21,27600,0.15
3540,2014-04-22,27500,-0.36
3541,2014-04-23,27780,1.02
3542,2014-04-24,28140,1.3
3543,2014-04-25,27980,-0.57
3544,2014-04-28,27760,-0.79
3545,2014-04-29,27200,-2.02
3546,2014-04-30,26860,-1.25
3547,2014-05-02,26920,0.22
3548,2014-05-07,26880,-0.15
3549,2014-05-08,27000,0.45
3550,2014-05-09,26700,-1.11
3551,2014-05-12,27760,3.97
3552,2014-05-13,28000,0.86
3553,2014-05-14,28300,1.07
3554,2014-05-15,28200,-0.35
3555,2014-05-16,28560,1.28
3556,2014-05-19,28960,1.4
3557,2014-05-20,29020,0.21
3558,2014-05-21,28820,-0.69
3559,2014-05-22,28520,-1.04
3560,2014-05-23,28560,0.14
3561,2014-05-26,28440,-0.42
3562,2014-05-27,28140,-1.05
3563,2014-05-28,28660,1.85
3564,2014-05-29,29200,1.88
3565,2014-05-30,28860,-1.16
3566,2014-06-02,29100,0.83
3567,2014-06-03,29400,1.03
3568,2014-06-05,29140,-0.88
3569,2014-06-09,28180,-3.29
3570,2014-06-10,28720,1.92
3571,2014-06-11,28440,-0.97
3572,2014-06-12,28260,-0.63
3573,2014-06-13,27340,-3.26
3574,2014-06-16,27480,0.51
3575,2014-06-17,27480,0.0
3576,2014-06-18,27160,-1.16
3577,2014-06-19,26460,-2.58
3578,2014-06-20,26020,-1.66
3579,2014-06-23,26440,1.61
3580,2014-06-24,26900,1.74
3581,2014-06-25,26400,-1.86
3582,2014-06-26,26500,0.38
3583,2014-06-27,26220,-1.06
3584,2014-06-30,26440,0.84
3585,2014-07-01,26200,-0.91
3586,2014-07-02,26600,1.53
3587,2014-07-03,26360,-0.9
3588,2014-07-04,26120,-0.91
3589,2014-07-07,25840,-1.07
3590,2014-07-08,25900,0.23
3591,2014-07-09,26160,1.0
3592,2014-07-10,26120,-0.15
3593,2014-07-11,25680,-1.68
3594,2014-07-14,25720,0.16
3595,2014-07-15,26400,2.64
3596,2014-07-16,26420,0.08
3597,2014-07-17,26600,0.68
3598,2014-07-18,26860,0.98
3599,2014-07-21,27060,0.74
3600,2014-07-22,26960,-0.37
3601,2014-07-23,26760,-0.74
3602,2014-07-24,27100,1.27
3603,2014-07-25,27100,0.0
3604,2014-07-28,27160,0.22
3605,2014-07-29,27720,2.06
3606,2014-07-30,27900,0.65
3607,2014-07-31,26860,-3.73
3608,2014-08-01,25840,-3.8
3609,2014-08-04,26340,1.93
3610,2014-08-05,26320,-0.08
3611,2014-08-06,26000,-1.22
3612,2014-08-07,25800,-0.77
3613,2014-08-08,25000,-3.1
3614,2014-08-11,25400,1.6
3615,2014-08-12,25320,-0.31
3616,2014-08-13,25280,-0.16
3617,2014-08-14,25220,-0.24
3618,2014-08-18,25000,-0.87
3619,2014-08-19,25080,0.32
3620,2014-08-20,25220,0.56
3621,2014-08-21,24700,-2.06
3622,2014-08-22,24940,0.97
3623,2014-08-25,24560,-1.52
3624,2014-08-26,24440,-0.49
3625,2014-08-27,24600,0.65
3626,2014-08-28,24840,0.98
3627,2014-08-29,24680,-0.64
3628,2014-09-01,24520,-0.65
3629,2014-09-02,23880,-2.61
3630,2014-09-03,23780,-0.42
3631,2014-09-04,24200,1.77
3632,2014-09-05,24020,-0.74
3633,2014-09-11,23840,-0.75
3634,2014-09-12,24020,0.76
3635,2014-09-15,24000,-0.08
3636,2014-09-16,24120,0.5
3637,2014-09-17,24520,1.66
3638,2014-09-18,24200,-1.31
3639,2014-09-19,24200,0.0
3640,2014-09-22,23760,-1.82
3641,2014-09-23,23220,-2.27
3642,2014-09-24,23000,-0.95
3643,2014-09-25,23120,0.52
3644,2014-09-26,23700,2.51
3645,2014-09-29,23900,0.84
3646,2014-09-30,23680,-0.92
3647,2014-10-01,23120,-2.36
3648,2014-10-02,22820,-1.3
3649,2014-10-06,23020,0.88
3650,2014-10-07,23240,0.96
3651,2014-10-08,22600,-2.75
3652,2014-10-10,22100,-2.21
3653,2014-10-13,22160,0.27
3654,2014-10-14,22540,1.71
3655,2014-10-15,22500,-0.18
3656,2014-10-16,22300,-0.89
3657,2014-10-17,21780,-2.33
3658,2014-10-20,22120,1.56
3659,2014-10-21,21660,-2.08
3660,2014-10-22,22080,1.94
3661,2014-10-23,21880,-0.91
3662,2014-10-24,22240,1.65
3663,2014-10-27,21900,-1.53
3664,2014-10-28,21820,-0.37
3665,2014-10-29,22600,3.57
3666,2014-10-30,23620,4.51
3667,2014-10-31,24880,5.33
3668,2014-11-03,24700,-0.72
3669,2014-11-04,24340,-1.46
3670,2014-11-05,24040,-1.23
3671,2014-11-06,24080,0.17
3672,2014-11-07,24120,0.17
3673,2014-11-10,25360,5.14
3674,2014-11-11,24620,-2.92
3675,2014-11-12,24600,-0.08
3676,2014-11-13,24000,-2.44
3677,2014-11-14,23880,-0.5
3678,2014-11-17,24100,0.92
3679,2014-11-18,24400,1.24
3680,2014-11-19,24360,-0.16
3681,2014-11-20,24200,-0.66
3682,2014-11-21,24460,1.07
3683,2014-11-24,24400,-0.25
3684,2014-11-25,23800,-2.46
3685,2014-11-26,24020,0.92
3686,2014-11-27,25280,5.25
3687,2014-11-28,25740,1.82
3688,2014-12-01,25900,0.62
3689,2014-12-02,25900,0.0
3690,2014-12-03,25960,0.23
3691,2014-12-04,26000,0.15
3692,2014-12-05,26040,0.15
3693,2014-12-08,26380,1.31
3694,2014-12-09,26980,2.27
3695,2014-12-10,26340,-2.37
3696,2014-12-11,26100,-0.91
3697,2014-12-12,25720,-1.46
3698,2014-12-15,25460,-1.01
3699,2014-12-16,25580,0.47
3700,2014-12-17,25320,-1.02
3701,2014-12-18,25320,0.0
3702,2014-12-19,26560,4.9
3703,2014-12-22,26900,1.28
3704,2014-12-23,26780,-0.45
3705,2014-12-24,26860,0.3
3706,2014-12-26,27040,0.67
3707,2014-12-29,26580,-1.7
3708,2014-12-30,26540,-0.15
3709,2015-01-02,26600,0.23
3710,2015-01-05,26660,0.23
3711,2015-01-06,25900,-2.85
3712,2015-01-07,26140,0.93
3713,2015-01-08,26280,0.54
3714,2015-01-09,26280,0.0
3715,2015-01-12,26320,0.15
3716,2015-01-13,26780,1.75
3717,2015-01-14,26900,0.45
3718,2015-01-15,26680,-0.82
3719,2015-01-16,26320,-1.35
3720,2015-01-19,26860,2.05
3721,2015-01-20,27440,2.16
3722,2015-01-21,27900,1.68
3723,2015-01-22,27560,-1.22
3724,2015-01-23,27720,0.58
3725,2015-01-26,27780,0.22
3726,2015-01-27,28000,0.79
3727,2015-01-28,27560,-1.57
3728,2015-01-29,27200,-1.31
3729,2015-01-30,27300,0.37
3730,2015-02-02,27360,0.22
3731,2015-02-03,27320,-0.15
3732,2015-02-04,27180,-0.51
3733,2015-02-05,27160,-0.07
3734,2015-02-06,27440,1.03
3735,2015-02-09,27900,1.68
3736,2015-02-10,27560,-1.22
3737,2015-02-11,27100,-1.67
3738,2015-02-12,26880,-0.81
3739,2015-02-13,27220,1.26
3740,2015-02-16,27480,0.96
3741,2015-02-17,27540,0.22
3742,2015-02-23,27340,-0.73
3743,2015-02-24,27340,0.0
3744,2015-02-25,27580,0.88
3745,2015-02-26,27500,-0.29
3746,2015-02-27,27140,-1.31
3747,2015-03-02,28460,4.86
3748,2015-03-03,28360,-0.35
3749,2015-03-04,28740,1.34
3750,2015-03-05,28440,-1.04
3751,2015-03-06,28840,1.41
3752,2015-03-09,28400,-1.53
3753,2015-03-10,28420,0.07
3754,2015-03-11,29480,3.73
3755,2015-03-12,28940,-1.83
3756,2015-03-13,29140,0.69
3757,2015-03-16,29400,0.89
3758,2015-03-17,29940,1.84
3759,2015-03-18,30060,0.4
3760,2015-03-19,29400,-2.2
3761,2015-03-20,29280,-0.41
3762,2015-03-23,29340,0.2
3763,2015-03-24,29520,0.61
3764,2015-03-25,29700,0.61
3765,2015-03-26,28420,-4.31
3766,2015-03-27,28420,0.0
3767,2015-03-30,28560,0.49
3768,2015-03-31,28820,0.91
3769,2015-04-01,28460,-1.25
3770,2015-04-02,28680,0.77
3771,2015-04-03,28680,0.0
3772,2015-04-06,29400,2.51
3773,2015-04-07,29240,-0.54
3774,2015-04-08,29580,1.16
3775,2015-04-09,29660,0.27
3776,2015-04-10,29800,0.47
3777,2015-04-13,29580,-0.74
3778,2015-04-14,29480,-0.34
3779,2015-04-15,28920,-1.9
3780,2015-04-16,29540,2.14
3781,2015-04-17,29000,-1.83
3782,2015-04-20,28600,-1.38
3783,2015-04-21,28880,0.98
3784,2015-04-22,29220,1.18
3785,2015-04-23,29020,-0.68
3786,2015-04-24,28200,-2.83
3787,2015-04-27,27900,-1.06
3788,2015-04-28,27320,-2.08
3789,2015-04-29,27700,1.39
3790,2015-04-30,28200,1.81
3791,2015-05-04,28000,-0.71
3792,2015-05-06,27240,-2.71
3793,2015-05-07,27400,0.59
3794,2015-05-08,26760,-2.34
3795,2015-05-11,26720,-0.15
3796,2015-05-12,26620,-0.37
3797,2015-05-13,26660,0.15
3798,2015-05-14,26800,0.53
3799,2015-05-15,26520,-1.04
3800,2015-05-18,26400,-0.45
3801,2015-05-19,26760,1.36
3802,2015-05-20,27320,2.09
3803,2015-05-21,27040,-1.02
3804,2015-05-22,27000,-0.15
3805,2015-05-26,27240,0.89
3806,2015-05-27,26280,-3.52
3807,2015-05-28,26180,-0.38
3808,2015-05-29,26140,-0.15
3809,2015-06-01,25820,-1.22
3810,2015-06-02,26060,0.93
3811,2015-06-03,25460,-2.3
3812,2015-06-04,26740,5.03
3813,2015-06-05,26820,0.3
3814,2015-06-08,26280,-2.01
3815,2015-06-09,25640,-2.44
3816,2015-06-10,25240,-1.56
3817,2015-06-11,25140,-0.4
3818,2015-06-12,25540,1.59
3819,2015-06-15,25400,-0.55
3820,2015-06-16,25100,-1.18
3821,2015-06-17,25080,-0.08
3822,2015-06-18,25300,0.88
3823,2015-06-19,25320,0.08
3824,2015-06-22,25620,1.18
3825,2015-06-23,26420,3.12
3826,2015-06-24,26040,-1.44
3827,2015-06-25,25380,-2.53
3828,2015-06-26,25560,0.71
3829,2015-06-29,25620,0.23
3830,2015-06-30,25360,-1.01
3831,2015-07-01,25900,2.13
3832,2015-07-02,25980,0.31
3833,2015-07-03,25360,-2.39
3834,2015-07-06,24600,-3.0
3835,2015-07-07,24800,0.81
3836,2015-07-08,24780,-0.08
3837,2015-07-09,25300,2.1
3838,2015-07-10,25180,-0.47
3839,2015-07-13,25320,0.56
3840,2015-07-14,24500,-3.24
3841,2015-07-15,24700,0.82
3842,2015-07-16,25640,3.81
3843,2015-07-17,26100,1.79
3844,2015-07-20,25500,-2.3
3845,2015-07-21,25260,-0.94
3846,2015-07-22,25060,-0.79
3847,2015-07-23,24680,-1.52
3848,2015-07-24,24580,-0.41
3849,2015-07-27,24600,0.08
3850,2015-07-28,24600,0.0
3851,2015-07-29,25260,2.68
3852,2015-07-30,24300,-3.8
3853,2015-07-31,23700,-2.47
3854,2015-08-03,23500,-0.84
3855,2015-08-04,23640,0.6
3856,2015-08-05,23180,-1.95
3857,2015-08-06,22300,-3.8
3858,2015-08-07,22720,1.88
3859,2015-08-10,22820,0.44
3860,2015-08-11,23140,1.4
3861,2015-08-12,23080,-0.26
3862,2015-08-13,22800,-1.21
3863,2015-08-17,22080,-3.16
3864,2015-08-18,22620,2.45
3865,2015-08-19,23080,2.03
3866,2015-08-20,22780,-1.3
3867,2015-08-21,22020,-3.34
3868,2015-08-24,21580,-2.0
3869,2015-08-25,21580,0.0
3870,2015-08-26,21340,-1.11
3871,2015-08-27,21340,0.0
3872,2015-08-28,21620,1.31
3873,2015-08-31,21780,0.74
3874,2015-09-01,21700,-0.37
3875,2015-09-02,21800,0.46
3876,2015-09-03,22440,2.94
3877,2015-09-04,22580,0.62
3878,2015-09-07,22240,-1.51
3879,2015-09-08,22620,1.71
3880,2015-09-09,22940,1.41
3881,2015-09-10,22680,-1.13
3882,2015-09-11,22300,-1.68
3883,2015-09-14,22480,0.81
3884,2015-09-15,22460,-0.09
3885,2015-09-16,23040,2.58
3886,2015-09-17,23140,0.43
3887,2015-09-18,23800,2.85
3888,2015-09-21,23000,-3.36
3889,2015-09-22,22900,-0.43
3890,2015-09-23,22620,-1.22
3891,2015-09-24,22520,-0.44
3892,2015-09-25,22240,-1.24
3893,2015-09-30,22680,1.98
3894,2015-10-01,22680,0.0
3895,2015-10-02,22380,-1.32
3896,2015-10-05,22300,-0.36
3897,2015-10-06,23020,3.23
3898,2015-10-07,25020,8.69
3899,2015-10-08,25400,1.52
3900,2015-10-12,25200,-0.79
3901,2015-10-13,25040,-0.63
3902,2015-10-14,25080,0.16
3903,2015-10-15,25380,1.2
3904,2015-10-16,25300,-0.32
3905,2015-10-19,25120,-0.71
3906,2015-10-20,25320,0.8
3907,2015-10-21,25400,0.32
3908,2015-10-22,25600,0.79
3909,2015-10-23,25780,0.7
3910,2015-10-26,25840,0.23
3911,2015-10-27,25960,0.46
3912,2015-10-28,26160,0.77
3913,2015-10-29,26500,1.3
3914,2015-10-30,27440,3.55
3915,2015-11-02,27660,0.8
3916,2015-11-03,27040,-2.24
3917,2015-11-04,26600,-1.63
3918,2015-11-05,26840,0.9
3919,2015-11-06,26760,-0.3
3920,2015-11-09,26880,0.45
3921,2015-11-10,26420,-1.71
3922,2015-11-11,26660,0.91
3923,2015-11-12,26340,-1.2
3924,2015-11-13,26000,-1.29
3925,2015-11-16,25260,-2.85
3926,2015-11-17,25400,0.55
3927,2015-11-18,25620,0.87
3928,2015-11-19,25780,0.62
3929,2015-11-20,25700,-0.31
3930,2015-11-23,25640,-0.23
3931,2015-11-24,25980,1.33
3932,2015-11-25,25980,0.0
3933,2015-11-26,26700,2.77
3934,2015-11-27,26540,-0.6
3935,2015-11-30,25680,-3.24
3936,2015-12-01,26420,2.88
3937,2015-12-02,26000,-1.59
3938,2015-12-03,25800,-0.77
3939,2015-12-04,25380,-1.63
3940,2015-12-07,25240,-0.55
3941,2015-12-08,25240,0.0
3942,2015-12-09,25260,0.08
3943,2015-12-10,25660,1.58
3944,2015-12-11,25680,0.08
3945,2015-12-14,25220,-1.79
3946,2015-12-15,25540,1.27
3947,2015-12-16,25980,1.72
3948,2015-12-17,25800,-0.69
3949,2015-12-18,25560,-0.93
3950,2015-12-21,25600,0.16
3951,2015-12-22,25840,0.94
3952,2015-12-23,25900,0.23
3953,2015-12-24,25700,-0.77
3954,2015-12-28,25320,-1.48
3955,2015-12-29,25080,-0.95
3956,2015-12-30,25200,0.48
3957,2016-01-04,24100,-4.37
3958,2016-01-05,24160,0.25
3959,2016-01-06,23500,-2.73
3960,2016-01-07,23260,-1.02
3961,2016-01-08,23420,0.69
3962,2016-01-11,23040,-1.62
3963,2016-01-12,22920,-0.52
3964,2016-01-13,22960,0.17
3965,2016-01-14,22760,-0.87
3966,2016-01-15,22640,-0.53
3967,2016-01-18,22520,-0.53
3968,2016-01-19,23420,4.0
3969,2016-01-20,22760,-2.82
3970,2016-01-21,22620,-0.62
3971,2016-01-22,23360,3.27
3972,2016-01-25,23240,-0.51
3973,2016-01-26,22740,-2.15
3974,2016-01-27,23500,3.34
3975,2016-01-28,22900,-2.55
3976,2016-01-29,23000,0.44
3977,2016-02-01,23260,1.13
3978,2016-02-02,23120,-0.6
3979,2016-02-03,22920,-0.87
3980,2016-02-04,23120,0.87
3981,2016-02-05,23280,0.69
3982,2016-02-11,22600,-2.92
3983,2016-02-12,22600,0.0
3984,2016-02-15,23080,2.12
3985,2016-02-16,23360,1.21
3986,2016-02-17,23700,1.46
3987,2016-02-18,23740,0.17
3988,2016-02-19,23800,0.25
3989,2016-02-22,23500,-1.26
3990,2016-02-23,23620,0.51
3991,2016-02-24,23440,-0.76
3992,2016-02-25,23580,0.6
3993,2016-02-26,23440,-0.59
3994,2016-02-29,23560,0.51
3995,2016-03-02,23940,1.61
3996,2016-03-03,24400,1.92
3997,2016-03-04,24300,-0.41
3998,2016-03-07,24460,0.66
3999,2016-03-08,23840,-2.53
4000,2016-03-09,23880,0.17
4001,2016-03-10,24500,2.6
4002,2016-03-11,24980,1.96
4003,2016-03-14,25100,0.48
4004,2016-03-15,25060,-0.16
4005,2016-03-16,25120,0.24
4006,2016-03-17,25260,0.56
4007,2016-03-18,25460,0.79
4008,2016-03-21,25340,-0.47
4009,2016-03-22,25380,0.16
4010,2016-03-23,25580,0.79
4011,2016-03-24,25640,0.23
4012,2016-03-25,25760,0.47
4013,2016-03-28,25880,0.47
4014,2016-03-29,25800,-0.31
4015,2016-03-30,26160,1.4
4016,2016-03-31,26240,0.31
4017,2016-04-01,25580,-2.52
4018,2016-04-04,26100,2.03
4019,2016-04-05,25200,-3.45
4020,2016-04-06,25700,1.98
4021,2016-04-07,25380,-1.25
4022,2016-04-08,24920,-1.81
4023,2016-04-11,25320,1.61
4024,2016-04-12,25500,0.71
4025,2016-04-14,26000,1.96
4026,2016-04-15,26000,0.0
4027,2016-04-18,25980,-0.08
4028,2016-04-19,25760,-0.85
4029,2016-04-20,25980,0.85
4030,2016-04-21,25880,-0.38
4031,2016-04-22,25600,-1.08
4032,2016-04-25,25620,0.08
4033,2016-04-26,25920,1.17
4034,2016-04-27,26000,0.31
4035,2016-04-28,25300,-2.69
4036,2016-04-29,24900,-1.58
4037,2016-05-02,25000,0.4
4038,2016-05-03,25220,0.88
4039,2016-05-04,25800,2.3
4040,2016-05-09,25980,0.7
4041,2016-05-10,25920,-0.23
4042,2016-05-11,25840,-0.31
4043,2016-05-12,25620,-0.85
4044,2016-05-13,25060,-2.19
4045,2016-05-16,24960,-0.4
4046,2016-05-17,25280,1.28
4047,2016-05-18,25360,0.32
4048,2016-05-19,25400,0.16
4049,2016-05-20,25380,-0.08
4050,2016-05-23,25720,1.34
4051,2016-05-24,25420,-1.17
4052,2016-05-25,25900,1.89
4053,2016-05-26,25920,0.08
4054,2016-05-27,25640,-1.08
